X,Y,OBJECTID,FACILITY_INTERNAL_ID,FACILITY_NAME,ADDRESS,ADDRESS_2,CITY,STATE,ZIP,ZIP_4,LAT,LON,STATE_FIPS,COUNTY,COUNTY_FIPS,TYPE_DESC,SUB_TYPE_DESC,TYPE_CODE,FACILITY_TYPE_CODE,WI_LICENSE_NUM,ASPEN_FACILITY_ID,MEDICARE_ID
-87.76274,45.06353,229,1070,RENNES HEALTH AND REHAB CENTER-WEST,501 N Lake St,,Peshtigo,WI,54157,1013,45.06353,-87.76274,55,Marinette,55075,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2957,7530,525451
-87.732928,45.062082,230,1071,RENNES HEALTH AND REHAB CENTER-EAST,701 Willow St,,Peshtigo,WI,54157,1165,45.062082,-87.732928,55,Marinette,55075,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3118,7230,525457
-88.08634,44.44894,231,1072,RENNES HEALTH AND REHAB CENTER-DEPERE,200 S 9th St,,De Pere,WI,54115,1393,44.44894,-88.08634,55,Brown,55009,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2860,7840,525573
-90.2049,45.31721,232,1074,RIB LAKE HEALTH SERVICES,650 Pearl St,,Rib Lake,WI,54470,9322,45.31721,-90.2049,55,Taylor,55119,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2732,3820,525329
-91.733005,45.512791,233,1075,HERITAGE LAKESIDE,1016 Lakeshore Dr,,Rice Lake,WI,54868,1225,45.512791,-91.733005,55,Barron,55005,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2462,7540,525654
-87.844325,42.694572,234,1076,RIDGEWOOD CARE CTR,3205 Wood Rd,,Racine,WI,53406,5048,42.694572,-87.844325,55,Racine,55101,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2925,4160,525608
-87.950403,42.938451,235,1077,MAPLE RIDGE HEALTH SERVICES,2730 W Ramsey Ave,,Milwaukee,WI,53221,4814,42.938451,-87.950403,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3212,7620,525359
-89.58258,44.493103,236,1079,ATRIUM POST ACUTE CARE OF STEVENS POINT,1800 Sherman Ave,,Stevens Point,WI,54481,7215,44.493103,-89.58258,55,Portage,55097,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3082,7640,525353
-90.443018,43.195115,237,1080,DYCORA TRANSITIONAL HEALTH - RIVERDALE,1000 N Wisconsin Ave,,Muscoda,WI,53573,9115,43.195115,-90.443018,55,Grant,55043,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3188,7570,525321
-88.98845,43.717394,238,1081,MARKESAN RESIDENT HOME,1130 N Margaret St,,Markesan,WI,53946,8516,43.717394,-88.98845,55,Green Lake,55047,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3184,7650,525550
-89.811348,44.378186,239,1083,ATRIUM POST ACUTE CARE OF WISCONSIN RAPIDS,1350 River Run Dr,,Wisconsin Rapids,WI,54494,5487,44.378186,-89.811348,55,Wood,55141,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2100,7670,525212
-89.725645,45.475736,240,1084,RIVERVIEW HEALTH SERVICES,428 N 6th St,,Tomahawk,WI,54487,1425,45.475736,-89.725645,55,Lincoln,55069,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2734,7700,525332
-89.028255,42.724586,241,1085,ROCK HAVEN,3400 N Cty Trk Hwy F,PO Box 920,Janesville,WI,53547,920,42.724586,-89.028255,55,Rock,55105,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2425,7720,525390
-87.979762,43.797222,242,1086,ROCKY KNOLL HEALTH CARE,N7135 Rocky Knoll Pkwy,,Plymouth,WI,53073,3103,43.797222,-87.979762,55,Sheboygan,55117,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2362,7740,525337
-90.81368,43.966054,243,1087,ROLLING HILLS REHAB CTR,14345 County Highway B,,Sparta,WI,54656,4509,43.966054,-90.81368,55,Monroe,55081,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2379,7750,525430
-88.42915,43.77638,244,1088,HARBOR HAVEN HEALTH & REHABILITATION,459 E 1st St,,Fond Du Lac,WI,54935,4505,43.77638,-88.42915,55,Fond Du Lac,55039,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2437,7760,525534
-91.110022,45.454741,245,1089,LADYSMITH CARE & REHAB,900 College Ave W,,Ladysmith,WI,54848,2116,45.454741,-91.110022,55,Rusk,55107,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2349,7800,525416
-88.171469,43.425685,246,1090,SAMARITAN HEALTH CENTER,531 E Washington St,,West Bend,WI,53095,2531,43.425685,-88.171469,55,Washington,55131,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2385,8030,525165
-90.76691,43.39015,247,1093,SOLDIERS GROVE HEALTH SERVICES,101 Sunshine Blvd,,Soldiers Grove,WI,54655,7106,43.39015,-90.76691,55,Crawford,55023,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2607,7190,525622
-90.031432,43.530734,248,1095,SAUK CO HEALTH CARE CENTER,1051 Clark St,,Reedsburg,WI,53959,2321,43.530734,-90.031432,55,Sauk,55111,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2397,8070,525114
-87.118752,45.183456,249,1096,GOOD SAMARITAN SOCIETY-SCANDIA VILLAGE,10560 Applewood Rd,,Sister Bay,WI,54234,9005,45.183456,-87.118752,55,Door,55029,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3111,8640,525494
-90.40079,43.33559,250,1097,SCHMITT WOODLAND HILLS,1400 W Seminary St,,Richland Center,WI,53581,2036,43.33559,-90.40079,55,Richland,55103,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,1139,8090,525671
-87.67705,44.08371,251,1098,SHADY LANE NURSING CARE CENTER,1235 S 24th St,,Manitowoc,WI,54220,5516,44.08371,-87.67705,55,Manitowoc,55071,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2250,8100,525575
-87.77978,43.780961,252,1100,SHEBOYGAN SENIOR COMMUNITY INC,3505 County Road Y,,Sheboygan,WI,53083,2400,43.780961,-87.77978,55,Sheboygan,55117,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2662,8150,525598
-87.825857,42.552781,253,1101,BAY AT SHERIDAN HEALTH AND REHABILITATION (THE),8400 Sheridan Rd,,Kenosha,WI,53143,6327,42.552781,-87.825857,55,Kenosha,55059,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3244,8170,525318
-88.521927,43.11953,254,1102,SHOREHAVEN HLTH & REHAB CTR,1305 W Wisconsin Ave,,Oconomowoc,WI,53066,2646,43.11953,-88.521927,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,799,8200,525560
-87.927084,43.119591,255,1105,DYCORA TRANSITIONAL HEALTH - GLENDALE,1300 W Silver Spring Dr,,Glendale,WI,53209,4415,43.119591,-87.927084,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2842,8020,525371
-89.20836,42.92107,256,1106,SKAALEN NURSING AND REHABILITATION CENTER,400 N Morris St,,Stoughton,WI,53589,1857,42.92107,-89.20836,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2114,8210,525512
-90.183723,46.447754,257,1107,SKY VIEW NURSING CENTER,309 Iron St,,Hurley,WI,54534,1356,46.447754,-90.183723,55,Iron,55051,NURSING HOME (NH),NF ONLY,2,24,2632,8220,52A429
-87.97209,42.957965,258,1109,SOUTHPOINTE HEALTHCARE CTR,4500 W Loomis Rd,,Greenfield,WI,53220,4819,42.957965,-87.97209,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3177,3420,525604
-90.429577,42.60001,259,1110,EPIONE PAVILION,808 S Washington St,,Cuba City,WI,53807,1439,42.60001,-90.429577,55,Grant,55043,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2648,8620,525395
-92.270013,44.836702,260,1112,SPRING VALLEY HEALTH AND REHAB CENTER,S830 Westland Dr,,Spring Valley,WI,54767,8238,44.836702,-92.270013,55,Pierce,55093,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,995,8260,525466
-88.026461,43.086391,261,1113,ST ANNE'S SALVATORIAN CAMPUS,3800 N 92nd St,,Milwaukee,WI,53222,2504,43.086391,-88.026461,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2056,8270,525524
-87.94075,43.00756,262,1114,ST ANN REST HOME,2020 S Muskego Ave,,Milwaukee,WI,53204,3622,43.00756,-87.94075,55,Milwaukee,55079,NURSING HOME (NH),NF ONLY,2,24,245,8280,52A431
-88.03846,43.03702,263,1115,ST CAMILLUS HEALTH CENTER,10101 W Wisconsin Ave,,Wauwatosa,WI,53226,4861,43.03702,-88.03846,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3074,8290,525382
-89.727275,43.479163,264,1117,SSM HEALTH ST CLARE MEADOWS CARE CTR,1414 Jefferson St,,Baraboo,WI,53913,1503,43.479163,-89.727275,55,Sauk,55111,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3099,4650,525317
-92.785846,44.7602,265,1118,PRESCOTT NURSING AND REHAB COMMUNITY,1505 Orrin Rd,,Prescott,WI,54021,1074,44.7602,-92.785846,55,Pierce,55093,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3249,8330,525398
-92.553246,45.130055,266,1119,ST CROIX HEALTH CENTER,1445 N 4th St,,New Richmond,WI,54017,1063,45.130055,-92.553246,55,Saint Croix,55109,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2415,8320,525468
-92.632923,45.412175,267,1120,GOOD SAMARITAN SOCIETY-ST CROIX VALLEY,750 E Louisiana St,,Saint Croix Falls,WI,54024,9501,45.412175,-92.632923,55,Polk,55095,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2080,8340,525532
-89.016,42.683486,268,1121,ST ELIZABETH NURSING HOME,109 S Atwood Ave,,Janesville,WI,53545,4098,42.683486,-89.016,55,Rock,55105,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,624,8650,525639
-88.434573,43.777714,269,1122,ST FRANCIS HOME,33 Everett St,,Fond Du Lac,WI,54935,4318,43.777714,-88.434573,55,Fond Du Lac,55039,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2561,8370,525595
-92.132158,46.717123,270,1123,SUPERIOR REHABILITATION CENTER LLC,1800 New York Ave,,Superior,WI,54880,2008,46.717123,-92.132158,55,Douglas,55031,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2578,8350,525397
-87.889664,43.053848,271,1126,SAINT JOHNS ON THE LAKE,1840 N Prospect Ave,,Milwaukee,WI,53202,1975,43.053848,-87.889664,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2611,8390,525539
-88.740857,44.374533,272,1127,ST JOSEPH RESIDENCE,107 E Beckert Rd,,New London,WI,54961,2509,44.374533,-88.740857,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2040,8450,525599
-91.23083,43.78209,273,1128,BENEDICTINE MANOR OF LACROSSE,2902 East Ave S,,La Crosse,WI,54601,7202,43.78209,-91.23083,55,La Crosse,55063,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2809,8420,525438
-87.84271,42.53842,274,1129,ST JOSEPH'S HOME AND REHABILITATION CENTER,9244 29th Ave,,Kenosha,WI,53143,6602,42.53842,-87.84271,55,Kenosha,55059,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2332,8410,525603
-87.674619,44.07961,275,1132,ST MARYS HOME FOR THE AGED,1635 S 21st St,,Manitowoc,WI,54220,6380,44.07961,-87.674619,55,Manitowoc,55071,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,540,8460,525609
-89.497358,43.011302,276,1134,SSM HEALTH ST MARY'S CARE CENTER,3401 Maple Grove Dr,,Madison,WI,53719,5013,43.011302,-89.497358,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3101,1130,525276
-88.27173,44.26877,277,1137,"ST PAUL ELDER SERVICES, INC",316 E 14th St,,Kaukauna,WI,54130,3304,44.26877,-88.27173,55,Outagamie,55087,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2988,8500,525617
-89.216116,43.184273,278,1139,SUN PRAIRIE HEALTH CARE CENTER,228 W Main St,,Sun Prairie,WI,53590,2908,43.184273,-89.216116,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2598,8560,525380
-87.747165,43.753056,279,1141,SUNNY RIDGE REHABILITATION CENTER LLC,3014 Erie Ave,,Sheboygan,WI,53081,3658,43.753056,-87.747165,55,Sheboygan,55117,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2363,8570,525568
-87.967403,42.980088,280,1143,SUNRISE HEALTH SERVICES,3540 S 43rd St,,Milwaukee,WI,53220,1502,42.980088,-87.967403,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3134,8580,525493
-87.938425,42.986597,281,1146,WHEATON FRANCISCAN HC - TERRACE AT ST FRANCIS,3200 S 20th St,,Milwaukee,WI,53215,4442,42.986597,-87.938425,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3147,1180,525552
-91.909705,45.752254,282,1147,SHELL LAKE HEALTH CARE CENTER,802 E County Highway B,,Shell Lake,WI,54871,4425,45.752254,-91.909705,55,Washburn,55129,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2748,8890,525553
-90.515931,43.972802,283,1148,TOMAH NURSING AND REHAB,1505 Butts Ave,,Tomah,WI,54660,2405,43.972802,-90.515931,55,Monroe,55081,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2825,8820,525442
-91.352225,44.371947,284,1149,TREMPEALEAU CTY HCC IMD,W20410 State Road 121,,Whitehall,WI,54773,9147,44.371947,-91.352225,55,Trempealeau,55121,NURSING HOME (NH),NF ONLY,2,24,2961,8842,52A407
-91.208742,44.423536,285,1151,PIGEON FALLS HCC,13197 Church St,,Pigeon Falls,WI,54760,,44.423536,-91.208742,55,Trempealeau,55121,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3228,3780,525687
-91.318744,44.364377,286,1152,GUNDERSEN TRI-COUNTY CARE CENTER,18601 Lincoln St,,Whitehall,WI,54773,8605,44.364377,-91.318744,55,Trempealeau,55121,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,1156,8850,525679
-88.077217,42.904212,287,1153,TUDOR OAKS HEALTH CENTER,S77W12929 McShane Dr,,Muskego,WI,53150,4052,42.904212,-88.077217,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2730,8860,525279
-92.479774,45.567533,288,1154,UNITED PIONEER HOME,623 S 2nd St,,Luck,WI,54853,9070,45.567533,-92.479774,55,Polk,55095,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,450,9010,525680
-91.489346,46.022731,289,1155,HAYWARD HEALTH SERVICES,10775 Nyman Ave,,Hayward,WI,54843,6484,46.022731,-91.489346,55,Sawyer,55113,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2923,9100,525434
-87.96915,43.74204,290,1156,ATRIUM POST ACUTE CARE OF PLYMOUTH,916 E Clifford St,,Plymouth,WI,53073,2468,43.74204,-87.96915,55,Sheboygan,55117,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3169,7350,525685
-90.88393,43.575804,291,1158,VERNON MANOR,E7404A County Road Bb,,Viroqua,WI,54665,7502,43.575804,-90.88393,55,Vernon,55123,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2678,9130,525562
-88.025776,43.015744,292,1160,ALLIS CARE CENTER,9047 W Greenfield Ave,,West Allis,WI,53214,2808,43.015744,-88.025776,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,1029,9150,525108
-88.244224,43.835262,293,1161,VILLA LORETTO NURSING HOME,N8114 County Ww,,Mount Calvary,WI,53057,,43.835262,-88.244224,55,Fond Du Lac,55039,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,1165,9160,525621
-90.184926,46.445674,294,1162,VILLA MARIA HEALTH AND REHAB CTR,300 Villa Dr,,Hurley,WI,54534,1523,46.445674,-90.184926,55,Iron,55051,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2660,9200,525540
-89.827759,43.973112,295,1163,VILLA PINES LIVING CENTER,201 Park St,PO Box 130,Friendship,WI,53934,130,43.973112,-89.827759,55,Adams,55001,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3089,9170,525351
-88.213513,43.02191,296,1164,VIRGINIA HEALTH AND REHAB CTR,1451 Cleveland Ave,,Waukesha,WI,53186,3876,43.02191,-88.213513,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3059,9180,525490
-87.847456,42.603564,297,1165,THE MANOR OF KENOSHA,3100 Washington Rd,,Kenosha,WI,53144,1604,42.603564,-87.847456,55,Kenosha,55059,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3124,9320,525179
-89.46478,43.184116,298,1166,WAUNAKEE MANOR HEALTH CARE CENTER,801 S Klein Dr,,Waunakee,WI,53597,1575,43.184116,-89.46478,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2450,9340,525098
-89.67564,44.96765,299,1167,WAUSAU MANOR HEALTH SERVICES,3107 Westhill Dr,,Wausau,WI,54401,3774,44.96765,-89.67564,55,Marathon,55073,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2890,9310,525369
-88.062549,44.531542,300,1169,GREEN BAY HEALTH SERVICES,1640 Shawano Ave,,Green Bay,WI,54303,3214,44.531542,-88.062549,55,Brown,55009,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2911,3770,525342
-88.256582,43.002192,301,1170,KENSINGTON CARE AND REHAB CENTER,1810 Kensington Dr,,Waukesha,WI,53188,5616,43.002192,-88.256582,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3219,9390,525242
-88.917992,44.319347,302,1171,CROSSROADS CARE CENTER OF WEYAUWEGA,717 E Alfred St,,Weyauwega,WI,54983,9024,44.319347,-88.917992,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2801,9420,525315
-89.241472,44.180129,303,1173,WILD ROSE MANOR,425 Summit St,,Wild Rose,WI,54984,6804,44.180129,-89.241472,55,Waushara,55137,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2606,9430,525496
-92.370789,45.302026,304,1174,WILLOW RIDGE HEALTHCARE,400 Deronda St,,Amery,WI,54001,1404,45.302026,-92.370789,55,Polk,55095,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2642,2440,525402
-88.902847,43.08527,305,1175,LAKE MILLS HEALTH SERVICES,901 Mulberry St,,Lake Mills,WI,53551,1335,43.08527,-88.902847,55,Jefferson,55055,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2794,9440,525314
-87.863571,42.893998,306,1176,WILLOWCREST HEALTH SERVICES,3821 S Chicago Ave,,South Milwaukee,WI,53172,3712,42.893998,-87.863571,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2798,9450,525413
-88.080633,43.943122,307,1177,WILLOWDALE HEALTH SERVICES,1610 Hoover St,,New Holstein,WI,53061,1636,43.943122,-88.080633,55,Calumet,55015,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2246,9460,525411
-88.632885,42.628,308,1178,DELAVAN HEALTH SERVICES,905 E Geneva St,,Delavan,WI,53115,1922,42.628,-88.632885,55,Walworth,55127,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3157,9470,525324
-89.239352,43.179301,309,1179,CROSSROADS CARE CENTER OF SUN PRAIRIE,41 Rickel Rd,,Sun Prairie,WI,53590,1840,43.179301,-89.239352,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2224,9490,525313
-89.76188,43.619745,310,1180,WISCONSIN DELLS HEALTH SERVICES,300 Race St,,Wisconsin Dells,WI,53965,1822,43.619745,-89.76188,55,Columbia,55021,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2875,2350,525391
-88.004606,43.1424,311,1181,BRIDGES OF MILWAUKEE REHAB AND CARE CENTER (THE),6800 N 76th St,,Milwaukee,WI,53223,5002,43.1424,-88.004606,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2179,9530,525529
-89.14426,44.336468,312,1182,WI VETERANS HM AINSWORTH HALL,N2665 County Road Qq,,King,WI,54946,600,44.336468,-89.14426,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3128,9562,525719
-88.145929,43.037885,313,1183,BROOKFIELD REHAB AND SPECIALTY CARE CTR,18740 W Bluemound Rd,,Brookfield,WI,53045,2936,43.037885,-88.145929,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3050,9570,525424
-88.373131,45.003468,314,1184,WOODLAND VILLAGE NURSING HOME,430 Manor Dr,,Suring,WI,54174,9182,45.003468,-88.373131,55,Oconto,55083,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2698,9650,525363
-88.075965,44.485824,315,1185,WOODSIDE LUTHERAN HOME,1040 Pilgrim Way,,Green Bay,WI,54304,5028,44.485824,-88.075965,55,Brown,55009,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2177,9580,525557
-87.822307,42.606674,316,1186,BAY AT WATERS EDGE HEALTH AND REHABILITATION (THE),3415 Sheridan Rd,,Kenosha,WI,53140,1924,42.606674,-87.822307,55,Kenosha,55059,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3246,9590,525281
-88.08498,43.07559,317,1190,"CONGREGATIONAL HOME, INC",13900 W Burleigh Rd,,Brookfield,WI,53005,3019,43.07559,-88.08498,55,Waukesha,55133,NURSING HOME (NH),SNF ONLY,2,23,2471,P050,525700
-88.398055,43.061434,318,1193,CLEARVIEW HOME CORP,935 Main St,,Delafield,WI,53018,1613,43.061434,-88.398055,55,Waukesha,55133,NURSING HOME (NH),LICENSED STATE ONLY,2,25,940,P040,
-87.934801,43.131348,319,1196,SYMPHONY OF GLENDALE,6263 N Green Bay Ave,,Glendale,WI,53209,3823,43.131348,-87.934801,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3218,8120,525547
-87.708509,44.089326,320,1209,RIVER'S BEND HEALTH SERVICES,960 S Rapids Rd,,Manitowoc,WI,54220,4146,44.089326,-87.708509,55,Manitowoc,55071,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3210,7010,525475
-87.922127,43.248741,321,1216,HIGHLANDS AT NEWCASTLE PL,12600 N Port Washington Rd Ste 300,,Mequon,WI,53092,3472,43.248741,-87.922127,55,Ozaukee,55089,NURSING HOME (NH),SNF ONLY,2,23,235,P090,525668
-87.786204,42.793998,322,1224,ASCENSION LIVING - LAKESHORE AT SIENA,5643 Erie St,,Racine,WI,53402,1934,42.793998,-87.786204,55,Racine,55101,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3087,P150,525495
-90.002026,43.535885,323,1227,ZIMMERMAN NURSING HOME,617 4th St,,Reedsburg,WI,53959,1635,43.535885,-90.002026,55,Sauk,55111,NURSING HOME (NH),LICENSED STATE ONLY,2,25,2946,9810,
-87.884957,42.974203,324,1234,ST FRANCIS HEALTH SERVICES,1915 E Tripoli Ave,,Saint Francis,WI,53235,4142,42.974203,-87.884957,55,Milwaukee,55079,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2922,8240,525477
-88.584109,42.528237,325,1237,GOLDEN YEARS HEALTH CENTER,270 Ridge Rd,,Walworth,WI,53184,9526,42.528237,-88.584109,55,Walworth,55127,NURSING HOME (NH),SNF ONLY,2,23,3103,P070,525677
-88.545812,42.579582,326,1245,ATRIUM POST ACUTE CARE OF WILLIAMS BAY,146 Clover St,,Williams Bay,WI,53191,9779,42.579582,-88.545812,55,Walworth,55127,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3220,8180,525346
-92.07923,46.707142,327,1256,VILLA MARINA HEALTH AND REHAB CTR,35 N 28th St,,Superior,WI,54880,5557,46.707142,-92.07923,55,Douglas,55031,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3215,2120,525613
-88.837679,43.857062,328,1257,WHISPERING PINES NURSING AND REHAB,50 Wolverton Ave,,Ripon,WI,54971,1050,43.857062,-88.837679,55,Fond Du Lac,55039,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3186,7100,525551
-91.450635,44.808671,329,1258,OAKWOOD HEALTH SERVICES,2512 New Pine Dr,,Altoona,WI,54720,1378,44.808671,-91.450635,55,Eau Claire,55035,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3167,8590,525454
-87.73947,44.0746,330,1259,MANITOWOC HEALTHCARE CENTER,2021 S Alverno Rd,,Manitowoc,WI,54220,9208,44.0746,-87.73947,55,Manitowoc,55071,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2398,5320,525441
-89.14426,44.336468,331,1261,WI VETERANS HM STORDOCK HALL,N2665 County Road Qq,,King,WI,54946,600,44.336468,-89.14426,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2485,9563,525716
-89.14426,44.336468,332,1262,WI VETERANS HM MACARTHUR HALL,N2665 County Road Qq,,King,WI,54946,600,44.336468,-89.14426,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2814,9564,525717
-89.14426,44.336468,333,1263,WI VETERANS HM OLSON HALL,N2665 County Road Qq,,King,WI,54946,600,44.336468,-89.14426,55,Waupaca,55135,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,2484,9561,525718
-88.223874,43.066648,334,1304,CCC OF PEWAUKEE,N26W23977 Watertown Rd,,Waukesha,WI,53188,1006,43.066648,-88.223874,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,3248,3950,525646
-88.320303,42.872732,335,1324,LINDENGROVE MUKWONAGO,837 E Veterans Way,,Mukwonago,WI,53149,1013,42.872732,-88.320303,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5002,5240,525645
-88.124871,43.215543,336,1924,VIRGINIA HIGHLANDS HLTH AND REHAB,W173N10915 Bernies Way,,Germantown,WI,53022,4043,43.215543,-88.124871,55,Washington,55131,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5003,P300,525653
-91.352225,44.371947,337,4321,TREMPEALEAU CTY IMD,W20410 State Road 121,,Whitehall,WI,54773,9147,44.371947,-91.352225,55,Trempealeau,55121,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5001,P290,
-87.932167,42.562394,338,6361,GRANDE PRAIRIE HLTH  AND REHAB CTR,10330 Prairie Ridge Blvd,,Pleasant Prairie,WI,53158,1947,42.562394,-87.932167,55,Kenosha,55059,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5005,3850,525659
-90.538851,42.520795,339,8502,ST DOMINIC VILLA,2375 Sinsinawa Rd,,Hazel Green,WI,53811,9707,42.520795,-90.538851,55,Grant,55043,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5006,8610,525660
-89.032916,42.686879,340,27478,MERCY MANOR TRANSITION CENTER,1000 Mineral Point Ave,PO Box 5003,Janesville,WI,53547,5003,42.686879,-89.032916,55,Rock,55105,NURSING HOME (NH),SNF ONLY,2,23,5007,P310,525666
-87.868865,44.884997,341,47513,WOODLANDS OF OCONTO,101 1st St,,Oconto,WI,54153,1117,44.884997,-87.868865,55,Oconto,55083,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5009,7660A,525670
